ds,color,size,y_true,y_pred
2024-01-12,Siyah,M,5,8.402175651460203
2024-01-13,Siyah,M,9,10.956609358500216
2024-01-14,Siyah,M,7,10.84853169461104
2024-01-15,Siyah,M,6,8.207729117303497
2024-01-16,Siyah,M,9,8.071198594359924
2024-01-17,Siyah,M,2,8.575181817857414
2024-01-18,Siyah,M,7,9.614552732393621
2024-01-19,Siyah,M,1,8.379357951547071
2024-01-20,Siyah,M,20,10.933791658588643
2024-01-21,Siyah,M,9,10.825713994702713
2024-01-22,Siyah,M,1,8.184911417388758
2024-01-23,Siyah,M,7,8.048380894446304
2024-01-24,Siyah,M,4,8.552364117941474
2024-01-25,Siyah,M,7,9.59173503248128
2024-01-26,Siyah,M,3,8.35654025163615
2024-01-27,Siyah,M,16,10.821861640692633
2024-01-28,Siyah,M,3,10.713783976801812
2024-01-29,Siyah,M,1,8.07298139949916
2024-01-30,Siyah,M,6,7.936450876548244
2024-01-31,Siyah,M,6,8.440434100045396
2024-02-01,Siyah,M,7,9.479805014586317
2024-02-02,Siyah,M,1,8.33372255172523
2024-02-03,Siyah,M,7,10.88815625876898
2024-02-04,Siyah,M,4,10.78007859488045
2024-02-05,Siyah,M,2,8.031141488580484
2024-02-06,Siyah,M,11,7.894610965629704
2024-02-07,Siyah,M,10,8.398594189125971
2024-02-08,Siyah,M,9,9.437965103666198
2024-02-09,Siyah,M,2,8.202770322818232
2024-02-10,Siyah,M,0,10.865338558860893
2024-02-11,Siyah,M,1,10.757260894968052
2024-02-12,Siyah,M,4,8.116458317654118
2024-02-13,Siyah,M,5,7.979927794711161
2024-02-14,Siyah,M,9,8.483911018207854
2024-02-15,Siyah,M,7,9.523281932745572
2024-02-16,Siyah,M,2,8.288087151897319
2024-02-17,Siyah,M,21,10.842520858949317
2024-02-18,Siyah,M,1,10.734443195055656
2024-02-19,Siyah,M,3,8.093640617743223
2024-02-20,Siyah,M,9,7.957110094796471
2024-02-21,Siyah,M,9,8.461093318297522
2024-02-22,Siyah,M,6,9.500464232833233
2024-02-23,Siyah,M,5,8.265269451988608
2024-02-24,Siyah,M,5,10.819703159037743
2024-02-25,Siyah,M,11,10.711625495149857
2024-02-26,Siyah,M,5,8.070822917828483
2024-02-27,Siyah,M,4,7.934292394882849
2024-02-28,Siyah,M,15,8.438275618380272
2024-02-29,Siyah,M,8,9.477646532920392
2024-03-01,Siyah,M,0,8.242451752075477
2024-03-02,Siyah,M,18,10.796885459118768
2024-03-03,Siyah,M,4,10.688807795237462
2024-03-04,Siyah,M,10,8.048005217917591
2024-03-05,Siyah,M,4,7.911474694974952
2024-03-06,Siyah,M,13,8.41545791846732
2024-03-07,Siyah,M,7,9.454828833010867
2024-03-08,Siyah,M,9,8.219634052164556
2024-03-09,Siyah,M,9,10.77406775921068
2024-03-10,Siyah,M,10,10.665990095320993
2024-03-11,Siyah,M,5,8.025187518002852
2024-03-12,Siyah,M,5,7.88865699506133
2024-03-13,Siyah,M,10,8.392640218556986
2024-03-14,Siyah,M,14,9.432011133098026
2024-03-15,Siyah,M,9,8.196816352251421
2024-03-16,Siyah,M,5,10.75125005929562
2024-03-17,Siyah,M,9,10.643172395412668
2024-03-18,Siyah,M,6,8.00236981809769
2024-03-19,Siyah,M,7,7.865839295150571
2024-03-20,Siyah,M,13,8.369822518646655
2024-03-21,Siyah,M,9,9.339103326209033
2024-03-22,Siyah,M,4,8.10390854536385
2024-03-23,Siyah,M,5,10.658342252403475
2024-03-24,Siyah,M,16,10.55026458851955
2024-03-25,Siyah,M,2,7.909462011206296
2024-03-26,Siyah,M,10,7.843021595236948
2024-03-27,Siyah,M,11,8.347004818735012
2024-03-28,Siyah,M,14,9.386375733272345
2024-03-29,Siyah,M,11,8.151180952425722
2024-03-30,Siyah,M,16,10.705614659465066
2024-03-31,Siyah,M,18,10.597536995579736
2024-04-01,Siyah,M,4,7.867622100287622
2024-04-02,Siyah,M,10,7.731091577340685
2024-04-03,Siyah,M,8,8.235074800835944
2024-04-04,Siyah,M,8,9.274445715375569
2024-04-05,Siyah,M,8,8.128363252514802
2024-04-06,Siyah,M,25,10.68279695955698
2024-04-07,Siyah,M,8,10.57471929566734
2024-04-08,Siyah,M,0,7.933916718353473
2024-04-09,Siyah,M,10,7.797386195414361
2024-04-10,Siyah,M,11,8.301369418907427
2024-04-11,Siyah,M,11,9.340740333447664
2024-04-12,Siyah,M,14,8.054477656635012
2024-04-13,Siyah,M,13,10.608911363676533
2024-04-14,Siyah,M,13,10.5008336997886
2024-04-15,Siyah,M,10,7.860031122473708
2024-04-16,Siyah,M,10,7.723500599534731
2024-04-17,Siyah,M,15,8.227483823028225
2024-04-18,Siyah,M,12,9.266854737565954
2024-04-19,Siyah,M,11,8.082727852689102
2024-04-20,Siyah,M,15,10.63716155973383
2024-04-21,Siyah,M,16,10.529083895849146
2024-04-22,Siyah,M,5,7.888281318531686
2024-04-23,Siyah,M,15,7.75175079558998
2024-04-24,Siyah,M,6,8.255734019085454
2024-04-25,Siyah,M,10,9.2951049336258
2024-04-26,Siyah,M,3,8.059910152775968
2024-04-27,Siyah,M,0,10.614343859822256
2024-04-28,Siyah,M,17,10.50626619593268
2024-04-29,Siyah,M,14,7.865463618622678
2024-04-30,Siyah,M,0,7.728933095675291
2024-05-01,Siyah,M,10,8.232916319173809
2024-05-02,Siyah,M,12,9.272287233712458
2024-05-03,Siyah,M,8,8.037092452867261
2024-05-04,Siyah,M,13,10.591526159914169
2024-05-05,Siyah,M,7,10.483448496020282
2024-05-06,Siyah,M,17,7.842645918711785
2024-05-07,Siyah,M,8,7.706115395761669
2024-05-08,Siyah,M,8,8.140008512285515
2024-05-09,Siyah,M,12,9.179379426823465
2024-05-10,Siyah,M,3,7.944184645977474
2024-05-11,Siyah,M,18,10.49861835301854
2024-05-12,Siyah,M,11,10.390540689131234
2024-05-13,Siyah,M,4,7.749738111816544
2024-05-14,Siyah,M,8,7.613207588877119
2024-05-15,Siyah,M,10,8.117190812375183
2024-05-16,Siyah,M,15,9.226651833890092
2024-05-17,Siyah,M,4,7.940389157072124
2024-05-18,Siyah,M,22,10.494822864118232
2024-05-19,Siyah,M,4,10.38674520022662
2024-05-20,Siyah,M,11,7.745942622913434
2024-05-21,Siyah,M,5,7.609412099971277
2024-05-22,Siyah,M,5,8.113395323467023
2024-05-23,Siyah,M,15,9.152766238008882
2024-05-24,Siyah,M,0,7.968639353132287
2024-05-25,Siyah,M,17,10.523073060172042
2024-05-26,Siyah,M,20,10.41499539628969
2024-05-27,Siyah,M,7,7.774192818977143
2024-05-28,Siyah,M,8,7.637662296026527
2024-05-29,Siyah,M,16,8.14164551952556
2024-05-30,Siyah,M,10,9.18101643406491
2024-05-31,Siyah,M,14,7.945821653219154
2024-06-01,Siyah,M,9,10.500255360263955
2024-06-02,Siyah,M,14,10.392177696377296
2024-06-03,Siyah,M,11,7.7513751190662505
2024-06-04,Siyah,M,7,7.6148445961186315
2024-06-05,Siyah,M,9,8.118827819612608
2024-06-06,Siyah,M,13,9.15819873415207
2024-06-07,Siyah,M,0,7.923003953304375
2024-06-08,Siyah,M,11,10.477437660355868
2024-06-09,Siyah,M,24,10.318292100491957
2024-06-10,Siyah,M,6,7.67748952318264
2024-06-11,Siyah,M,11,7.540959000236135
2024-06-12,Siyah,M,13,8.044942223727798
2024-06-13,Siyah,M,26,9.084313138270359
2024-06-14,Siyah,M,10,7.900186253391242
2024-06-15,Siyah,M,17,10.454619960440805
2024-06-16,Siyah,M,26,10.295474400583633
2024-06-17,Siyah,M,20,7.6546718232679005
2024-06-18,Siyah,M,11,7.518141300321448
2024-06-19,Siyah,M,16,8.022124523816153
2024-06-20,Siyah,M,15,9.061495438358019
2024-06-21,Siyah,M,8,7.826300657511451
2024-06-22,Siyah,M,16,10.380734364563848
2024-06-23,Siyah,M,22,10.272656700673762
2024-06-24,Siyah,M,5,7.6829220193220324
2024-06-25,Siyah,M,15,7.546391496376697
2024-06-26,Siyah,M,4,7.942240190882476
2024-06-27,Siyah,M,9,8.98161110542133
2024-06-28,Siyah,M,7,7.746416324577184
2024-06-29,Siyah,M,26,10.300850031618038
2024-06-30,Siyah,M,16,10.19277236773802
2024-07-01,Siyah,M,18,7.55196979041892
2024-07-02,Siyah,M,22,7.415439267473718
2024-07-03,Siyah,M,8,7.919422490972144
2024-07-04,Siyah,M,18,9.066927934504522
2024-07-05,Siyah,M,9,7.83173315365848
2024-07-06,Siyah,M,10,10.386166860702167
2024-07-07,Siyah,M,21,10.227021300844902
2024-07-08,Siyah,M,19,7.586218723523681
2024-07-09,Siyah,M,10,7.449688200585238
2024-07-10,Siyah,M,13,7.953671424082536
2024-07-11,Siyah,M,8,8.99304233862281
2024-07-12,Siyah,M,15,7.808915453745347
2024-07-13,Siyah,M,9,10.363349160790591
2024-07-14,Siyah,M,22,10.255271496897304
2024-07-15,Siyah,M,11,7.614468919591239
2024-07-16,Siyah,M,3,7.477938396643349
2024-07-17,Siyah,M,14,7.981921620141075
2024-07-18,Siyah,M,18,9.021292534679342
2024-07-19,Siyah,M,12,7.78609775383664
2024-07-20,Siyah,M,5,10.340531460871615
2024-07-21,Siyah,M,8,10.232453796988978
2024-07-22,Siyah,M,9,7.591651219676498
2024-07-23,Siyah,M,23,7.455120696729727
2024-07-24,Siyah,M,3,7.959103920229433
2024-07-25,Siyah,M,14,8.998474834767002
2024-07-26,Siyah,M,11,7.763280053919647
2024-07-27,Siyah,M,24,10.317713760960041
2024-07-28,Siyah,M,15,10.209636097072513
2024-07-29,Siyah,M,15,7.568833519765605
2024-07-30,Siyah,M,8,7.432302996818968
2024-07-31,Siyah,M,7,7.936286220313492
2024-08-01,Siyah,M,14,8.97565713485366
2024-08-02,Siyah,M,12,7.7404623540109405
2024-08-03,Siyah,M,16,10.294896061051954
2024-08-04,Siyah,M,22,10.186818397160117
2024-08-05,Siyah,M,13,7.546015819854713
2024-08-06,Siyah,M,18,7.409485296905347
2024-08-07,Siyah,M,7,7.913468520401848
2024-08-08,Siyah,M,23,8.952839434941321
2024-08-09,Siyah,M,17,7.717644654097807
2024-08-10,Siyah,M,20,10.27207836114038
2024-08-11,Siyah,M,15,10.164000697254316
2024-08-12,Siyah,M,14,7.523198119941857
2024-08-13,Siyah,M,14,7.386667596997448
2024-08-14,Siyah,M,8,7.890650820491517
2024-08-15,Siyah,M,14,8.93002173502848
2024-08-16,Siyah,M,12,7.694826954183026
2024-08-17,Siyah,M,7,10.249260661232292
2024-08-18,Siyah,M,20,10.14118299734192
2024-08-19,Siyah,M,8,7.500380420027117
2024-08-20,Siyah,M,8,7.363849897083827
2024-08-21,Siyah,M,10,7.867833120579875
2024-08-22,Siyah,M,9,8.907204035118953
2024-08-23,Siyah,M,30,7.672009254272106
2024-08-24,Siyah,M,9,10.226442961317229
2024-08-25,Siyah,M,15,10.118365297425456
2024-08-26,Siyah,M,13,7.477562720116224
2024-08-27,Siyah,M,8,7.341032197169136
2024-08-28,Siyah,M,18,7.845015420669541
2024-08-29,Siyah,M,18,8.884386335206115
2024-08-30,Siyah,M,8,7.649191554361186
2024-08-31,Siyah,M,0,10.203625261409142
2024-09-01,Siyah,M,9,10.095547597513058
2024-09-02,Siyah,M,18,7.454745020205333
2024-09-03,Siyah,M,12,7.229102179273942
2024-09-04,Siyah,M,14,7.733085402772153
2024-09-05,Siyah,M,5,8.772456317308837
2024-09-06,Siyah,M,12,7.5372615364636175
2024-09-07,Siyah,M,11,10.091695243505729
2024-09-08,Siyah,M,6,9.983617579622825
2024-09-09,Siyah,M,3,7.342815002306157
2024-09-10,Siyah,M,14,7.206284479363182
2024-09-11,Siyah,M,8,7.7993800208462565
2024-09-12,Siyah,M,3,8.838750935383747
2024-09-13,Siyah,M,8,7.60355615453492
2024-09-14,Siyah,M,11,10.15798986157859
2024-09-15,Siyah,M,20,10.049912197698934
2024-09-16,Siyah,M,5,7.409109620375853
2024-09-17,Siyah,M,12,7.272579097433995
2024-09-18,Siyah,M,11,7.776562320930315
2024-09-19,Siyah,M,3,8.815933235471407
2024-09-20,Siyah,M,9,7.580738454624
2024-09-21,Siyah,M,9,10.135172161667015
2024-09-22,Siyah,M,5,10.027094497782468
2024-09-23,Siyah,M,10,7.386291920470692
2024-09-24,Siyah,M,3,7.249761397520373
2024-09-25,Siyah,M,13,7.753744621018673
2024-09-26,Siyah,M,14,8.793115535558066
2024-09-27,Siyah,M,10,7.449786225720862
2024-09-28,Siyah,M,6,10.00421993276671
2024-09-29,Siyah,M,9,9.896142268877854
2024-09-30,Siyah,M,10,7.255339691567581
2024-10-01,Siyah,M,7,7.226943697609615
2024-10-02,Siyah,M,5,7.730926921107029
2024-10-03,Siyah,M,11,8.770297835645724
2024-10-04,Siyah,M,6,7.5351030547983004
2024-10-05,Siyah,M,24,10.089536761850841
2024-10-06,Siyah,M,16,9.981459097953604
2024-10-07,Siyah,M,15,7.340656520641211
2024-10-08,Siyah,M,21,7.204125997698853
2024-10-09,Siyah,M,6,7.708109221191091
2024-10-10,Siyah,M,5,8.747480135732884
2024-10-11,Siyah,M,9,7.512285354885165
2024-10-12,Siyah,M,16,10.066719061928376
2024-10-13,Siyah,M,16,9.95864139804121
2024-10-14,Siyah,M,4,7.317838820730318
2024-10-15,Siyah,M,5,7.181308297784166
2024-10-16,Siyah,M,14,7.685291521279448
2024-10-17,Siyah,M,3,8.724662435820544
2024-10-18,Siyah,M,18,7.489467654976458
2024-10-19,Siyah,M,20,10.043901362013315
2024-10-20,Siyah,M,8,9.93582369813541
2024-10-21,Siyah,M,18,7.295021120815579
2024-10-22,Siyah,M,8,7.158490597873405
2024-10-23,Siyah,M,9,7.662473821369114
2024-10-24,Siyah,M,18,8.701844735907704
2024-10-25,Siyah,M,13,7.466649955063326
2024-10-26,Siyah,M,15,10.021083662105228
2024-10-27,Siyah,M,5,9.913005998223014
2024-10-28,Siyah,M,4,7.272203420904686
2024-10-29,Siyah,M,9,7.135672897962645
2024-10-30,Siyah,M,16,7.639656121456161
2024-10-31,Siyah,M,5,8.679027035998178
2024-11-01,Siyah,M,7,7.443832255152405
2024-11-02,Siyah,M,13,9.998265962197141
2024-11-03,Siyah,M,18,9.890188298306548
2024-11-04,Siyah,M,0,7.249385720989947
2024-11-05,Siyah,M,9,7.112855198045094
2024-11-06,Siyah,M,10,7.5277261035613945
2024-11-07,Siyah,M,11,8.567097018100903
2024-11-08,Siyah,M,7,7.331902237253191
2024-11-09,Siyah,M,20,9.88633594430113
2024-11-10,Siyah,M,22,9.759236069406004
2024-11-11,Siyah,M,6,7.118433492092568
2024-11-12,Siyah,M,0,6.981902969144978
2024-11-13,Siyah,M,5,7.48588619264328
2024-11-14,Siyah,M,4,8.52525710718078
2024-11-15,Siyah,M,4,7.290062326334488
2024-11-16,Siyah,M,2,9.952630562370075
2024-11-17,Siyah,M,18,9.844552898481753
2024-11-18,Siyah,M,11,7.133660214193394
2024-11-19,Siyah,M,9,6.997129691246922
2024-11-20,Siyah,M,7,7.5011129147472
2024-11-21,Siyah,M,19,8.540483829283001
2024-11-22,Siyah,M,11,7.305289048439131
2024-11-23,Siyah,M,11,9.929812862455016
2024-11-24,Siyah,M,20,9.821735198565287
2024-11-25,Siyah,M,17,7.180932621255307
2024-11-26,Siyah,M,14,7.0444020983128155
2024-11-27,Siyah,M,4,7.548385321809224
2024-11-28,Siyah,M,9,8.587756236347316
2024-11-29,Siyah,M,8,7.352561455504866
2024-11-30,Siyah,M,10,9.906995162546929
2024-12-01,Siyah,M,9,9.798917498652894
2024-12-02,Siyah,M,2,7.158114921350144
2024-12-03,Siyah,M,6,7.021584398402053
2024-12-04,Siyah,M,10,7.52556762189627
2024-12-05,Siyah,M,6,8.564938536437289
2024-12-06,Siyah,M,12,7.329743755591731
2024-12-07,Siyah,M,13,9.884177462635352
2024-12-08,Siyah,M,9,9.776099798743022
2024-12-09,Siyah,M,9,7.135297221439251
2024-12-10,Siyah,M,4,6.998766698491294
2024-12-11,Siyah,M,11,7.502749921985938
2024-12-12,Siyah,M,0,8.54212083652495
2024-12-13,Siyah,M,6,7.306926055676952
2024-12-14,Siyah,M,18,9.861359762723778
2024-12-15,Siyah,M,6,9.753282098834697
2024-12-16,Siyah,M,7,7.112479521520667
2024-12-17,Siyah,M,10,6.975948998577672
2024-12-18,Siyah,M,10,7.479932222074296
2024-12-19,Siyah,M,8,8.411168607620391
2024-12-20,Siyah,M,4,7.1759738267716005
2024-12-21,Siyah,M,13,9.730407533819987
2024-12-22,Siyah,M,10,9.622329869930084
2024-12-23,Siyah,M,2,6.981527292617555
2024-12-24,Siyah,M,6,6.844996769670766
2024-12-25,Siyah,M,6,7.457114522162653
2024-12-26,Siyah,M,1,8.496485436699269
2024-12-27,Siyah,M,6,7.26129065585511
2024-12-28,Siyah,M,16,9.815724362904117
2024-12-29,Siyah,M,12,9.707646699016504
2024-12-30,Siyah,M,5,7.06684412169888
2024-12-31,Siyah,M,4,6.930313598749359
2024-01-01,Siyah,S,4,9.265526842763851
2024-01-02,Siyah,S,9,9.282276025088276
2024-01-03,Siyah,S,4,9.073315131774836
2024-01-04,Siyah,S,4,7.984917125370082
2024-01-05,Siyah,S,6,7.716072939112782
2024-01-06,Siyah,S,5,13.255405223004825
2024-01-07,Siyah,S,11,13.410213090452606
2024-01-08,Siyah,S,10,9.267695475975067
2024-01-09,Siyah,S,10,9.284444658291648
2024-01-10,Siyah,S,5,9.07548376497471
2024-01-11,Siyah,S,7,7.987085758570947
2024-01-12,Siyah,S,4,7.718241572315608
2024-01-13,Siyah,S,9,13.257573856192701
2024-01-14,Siyah,S,18,13.412381723649121
2024-01-15,Siyah,S,7,9.269864109173788
2024-01-16,Siyah,S,6,9.286613291495023
2024-01-17,Siyah,S,11,9.077652398176653
2024-01-18,Siyah,S,11,7.989254391771093
2024-01-19,Siyah,S,9,7.720410205518434
2024-01-20,Siyah,S,14,13.259742489396642
2024-01-21,Siyah,S,0,13.414550356853514
2024-01-22,Siyah,S,4,9.27203274237251
2024-01-23,Siyah,S,8,9.288781924695812
2024-01-24,Siyah,S,13,9.07982103138124
2024-01-25,Siyah,S,15,7.991423024971957
2024-01-26,Siyah,S,8,7.7225788387235825
2024-01-27,Siyah,S,15,13.499045649190634
2024-01-28,Siyah,S,5,13.653853516640083
2024-01-29,Siyah,S,10,9.511335902173785
2024-01-30,Siyah,S,2,9.528085084486658
2024-01-31,Siyah,S,2,9.319124191172206
2024-02-01,Siyah,S,6,8.230726184769006
2024-02-02,Siyah,S,12,7.724747471928735
2024-02-03,Siyah,S,2,13.264079755807995
2024-02-04,Siyah,S,11,13.41888762326291
2024-02-05,Siyah,S,7,9.282135072081095
2024-02-06,Siyah,S,9,9.298884254395004
2024-02-07,Siyah,S,11,9.08992336107809
2024-02-08,Siyah,S,9,8.001525354674843
2024-02-09,Siyah,S,8,7.732681168413448
2024-02-10,Siyah,S,7,13.266248389015411
2024-02-11,Siyah,S,13,13.421056256463363
2024-02-12,Siyah,S,15,9.278538641981168
2024-02-13,Siyah,S,9,9.295287824303351
2024-02-14,Siyah,S,13,9.086326930985008
2024-02-15,Siyah,S,0,7.997928924579963
2024-02-16,Siyah,S,9,7.729084738321248
2024-02-17,Siyah,S,12,13.26841702221935
2024-02-18,Siyah,S,6,13.423224889663818
2024-02-19,Siyah,S,2,9.28070727518351
2024-02-20,Siyah,S,7,9.297456457501372
2024-02-21,Siyah,S,6,9.088495564186955
2024-02-22,Siyah,S,11,8.000097557780826
2024-02-23,Siyah,S,3,7.731253371528724
2024-02-24,Siyah,S,12,13.270585655423288
2024-02-25,Siyah,S,2,13.4253935228767
2024-02-26,Siyah,S,11,9.28287590838223
2024-02-27,Siyah,S,12,9.299625090702161
2024-02-28,Siyah,S,2,9.090664197390506
2024-02-29,Siyah,S,11,8.002266190980974
2024-03-01,Siyah,S,5,7.7334220047315485
2024-03-02,Siyah,S,14,13.272754288611164
2024-03-03,Siyah,S,11,13.427562156077153
2024-03-04,Siyah,S,6,9.28504454158457
2024-03-05,Siyah,S,9,9.30179372390812
2024-03-06,Siyah,S,14,9.092832830590378
2024-03-07,Siyah,S,13,8.0044348241894
2024-03-08,Siyah,S,5,7.735590637936701
2024-03-09,Siyah,S,11,13.274922921818579
2024-03-10,Siyah,S,0,13.42973078927367
2024-03-11,Siyah,S,7,9.28721317478329
2024-03-12,Siyah,S,13,9.30396235710891
2024-03-13,Siyah,S,0,9.095001463792324
2024-03-14,Siyah,S,4,8.006603457389545
2024-03-15,Siyah,S,3,7.7377592711395256
2024-03-16,Siyah,S,20,13.277091555019043
2024-03-17,Siyah,S,11,13.43189942247806
2024-03-18,Siyah,S,8,9.28938180799451
2024-03-19,Siyah,S,7,9.306130990312283
2024-03-20,Siyah,S,7,9.097170096994272
2024-03-21,Siyah,S,9,8.477276080475495
2024-03-22,Siyah,S,18,8.208431894229758
2024-03-23,Siyah,S,8,13.747764178095476
2024-03-24,Siyah,S,15,13.902572045559658
2024-03-25,Siyah,S,15,9.760054431078313
2024-03-26,Siyah,S,2,9.308299623513074
2024-03-27,Siyah,S,5,9.099338730195182
2024-03-28,Siyah,S,0,8.010940723789844
2024-03-29,Siyah,S,0,7.742096537534363
2024-03-30,Siyah,S,13,13.281428821410858
2024-03-31,Siyah,S,6,13.43623668887109
2024-04-01,Siyah,S,12,9.530853600985623
2024-04-02,Siyah,S,0,9.547602783303734
2024-04-03,Siyah,S,6,9.338641889990862
2024-04-04,Siyah,S,11,8.250243883580762
2024-04-05,Siyah,S,8,7.744265170739515
2024-04-06,Siyah,S,31,13.283597454618274
2024-04-07,Siyah,S,8,13.438405322071544
2024-04-08,Siyah,S,5,9.29588770759067
2024-04-09,Siyah,S,17,9.31263688991705
2024-04-10,Siyah,S,2,9.103675996600678
2024-04-11,Siyah,S,12,8.015277990191569
2024-04-12,Siyah,S,5,8.446307257124777
2024-04-13,Siyah,S,14,13.985639541002323
2024-04-14,Siyah,S,10,14.1404474084606
2024-04-15,Siyah,S,5,9.997929793973123
2024-04-16,Siyah,S,14,10.014678976300537
2024-04-17,Siyah,S,4,9.805718082982736
2024-04-18,Siyah,S,7,8.717320076571829
2024-04-19,Siyah,S,4,7.74860243713435
2024-04-20,Siyah,S,17,13.287934721026149
2024-04-21,Siyah,S,3,13.442742588484881
2024-04-22,Siyah,S,11,9.30022497399535
2024-04-23,Siyah,S,10,9.316974156321216
2024-04-24,Siyah,S,3,9.108013263003537
2024-04-25,Siyah,S,7,8.019615256600861
2024-04-26,Siyah,S,1,7.750771070337175
2024-04-27,Siyah,S,0,13.290103354230089
2024-04-28,Siyah,S,28,13.444911221681394
2024-04-29,Siyah,S,11,9.302393607202948
2024-04-30,Siyah,S,16,9.319142789519237
2024-05-01,Siyah,S,13,9.110181896204448
2024-05-02,Siyah,S,10,8.021783889800291
2024-05-03,Siyah,S,5,7.752939703544655
2024-05-04,Siyah,S,16,13.292271987437505
2024-05-05,Siyah,S,19,13.447079854881848
2024-05-06,Siyah,S,11,9.304562240405287
2024-05-07,Siyah,S,6,9.321311422720026
2024-05-08,Siyah,S,11,9.580854519290439
2024-05-09,Siyah,S,10,8.492456512886237
2024-05-10,Siyah,S,6,8.223612326632564
2024-05-11,Siyah,S,18,13.762944610510466
2024-05-12,Siyah,S,4,13.917752477967387
2024-05-13,Siyah,S,10,9.775234863485474
2024-05-14,Siyah,S,9,9.791984045811066
2024-05-15,Siyah,S,4,9.583023152492386
2024-05-16,Siyah,S,7,8.026121156208864
2024-05-17,Siyah,S,12,8.457150423130415
2024-05-18,Siyah,S,14,13.996482707012907
2024-05-19,Siyah,S,11,14.15129057446287
2024-05-20,Siyah,S,3,10.008772959982842
2024-05-21,Siyah,S,19,10.025522142306887
2024-05-22,Siyah,S,7,9.816561248992
2024-05-23,Siyah,S,9,8.728163242589838
2024-05-24,Siyah,S,11,7.759445603157782
2024-05-25,Siyah,S,19,13.298777887033259
2024-05-26,Siyah,S,3,13.453585754495638
2024-05-27,Siyah,S,11,9.311068140013948
2024-05-28,Siyah,S,6,9.327817322327565
2024-05-29,Siyah,S,6,9.118856429013839
2024-05-30,Siyah,S,14,8.030458422609877
2024-05-31,Siyah,S,2,7.761614236360606
2024-06-01,Siyah,S,7,13.300946520240673
2024-06-02,Siyah,S,7,13.455754387696091
2024-06-03,Siyah,S,12,9.313236773216287
2024-06-04,Siyah,S,12,9.329985955533521
2024-06-05,Siyah,S,26,9.12102506221371
2024-06-06,Siyah,S,16,8.032627055810025
2024-06-07,Siyah,S,0,7.763782869550294
2024-06-08,Siyah,S,8,13.303115153448092
2024-06-09,Siyah,S,16,14.157796474072718
2024-06-10,Siyah,S,11,10.015278859595119
2024-06-11,Siyah,S,22,10.032028041914423
2024-06-12,Siyah,S,12,9.823067148598408
2024-06-13,Siyah,S,21,8.734669142190283
2024-06-14,Siyah,S,5,7.765951502753118
2024-06-15,Siyah,S,20,13.305283786648554
2024-06-16,Siyah,S,11,14.159965107277111
2024-06-17,Siyah,S,15,10.01744749279384
2024-06-18,Siyah,S,15,10.034196675112444
2024-06-19,Siyah,S,12,9.825235781799318
2024-06-20,Siyah,S,2,8.736837775391146
2024-06-21,Siyah,S,16,8.46799358913838
2024-06-22,Siyah,S,14,14.007325873036079
2024-06-23,Siyah,S,18,14.162133740486054
2024-06-24,Siyah,S,5,9.319742672812449
2024-06-25,Siyah,S,18,9.336491855133124
2024-06-26,Siyah,S,2,9.133296025116183
2024-06-27,Siyah,S,11,8.044898018705494
2024-06-28,Siyah,S,19,7.776053832458448
2024-06-29,Siyah,S,9,13.315386116335395
2024-06-30,Siyah,S,19,13.470193983801423
2024-07-01,Siyah,S,8,9.327676369309817
2024-07-02,Siyah,S,0,9.344425551631524
2024-07-03,Siyah,S,19,9.13546465831813
2024-07-04,Siyah,S,14,8.04130158861961
2024-07-05,Siyah,S,8,7.772457402368572
2024-07-06,Siyah,S,6,13.311789686247783
2024-07-07,Siyah,S,8,14.166471006883022
2024-07-08,Siyah,S,10,10.023953392390002
2024-07-09,Siyah,S,8,10.040702574717214
2024-07-10,Siyah,S,18,9.831741681403086
2024-07-11,Siyah,S,10,8.743343674999867
2024-07-12,Siyah,S,15,7.774626035571397
2024-07-13,Siyah,S,19,13.31395831945172
2024-07-14,Siyah,S,12,13.468766186899426
2024-07-15,Siyah,S,12,9.326248572424728
2024-07-16,Siyah,S,12,9.342997754740477
2024-07-17,Siyah,S,0,9.13403686142492
2024-07-18,Siyah,S,9,8.04563885502062
2024-07-19,Siyah,S,16,7.7767946687788765
2024-07-20,Siyah,S,19,13.316126952639598
2024-07-21,Siyah,S,18,13.470934820103817
2024-07-22,Siyah,S,0,9.328417205623447
2024-07-23,Siyah,S,15,9.345166387941266
2024-07-24,Siyah,S,10,9.136205494625832
2024-07-25,Siyah,S,12,8.047807488221483
2024-07-26,Siyah,S,17,7.778963301966235
2024-07-27,Siyah,S,14,13.318295585843536
2024-07-28,Siyah,S,23,13.473103453300334
2024-07-29,Siyah,S,1,9.330585838825789
2024-07-30,Siyah,S,2,9.347335021144637
2024-07-31,Siyah,S,7,9.138374127830417
2024-08-01,Siyah,S,4,8.049976121420915
2024-08-02,Siyah,S,17,7.781131935173713
2024-08-03,Siyah,S,14,13.320464219050951
2024-08-04,Siyah,S,16,13.475272086500787
2024-08-05,Siyah,S,12,9.332754472028128
2024-08-06,Siyah,S,21,9.34950365434543
2024-08-07,Siyah,S,3,9.140542761031329
2024-08-08,Siyah,S,11,8.052144754621777
2024-08-09,Siyah,S,14,7.783300568376537
2024-08-10,Siyah,S,21,13.322632852254891
2024-08-11,Siyah,S,16,13.47744071971367
2024-08-12,Siyah,S,16,9.334923105232109
2024-08-13,Siyah,S,16,9.351672287551388
2024-08-14,Siyah,S,23,9.142711394233276
